id,issue_id,author_id,author_name,field_id,field_name,original_from_value,original_to_value,from_value,to_value,created_date,_raw_data_params,_raw_data_table,_raw_data_id,_raw_data_remark
freshrelease:FreshreleaseIssueChangelogItems:2:33518:Workflow,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:12.887+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:33520:Workflow,freshrelease:FreshreleaseIssue:2:10091,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:12.944+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
freshrelease:FreshreleaseIssueChangelogItems:2:33521:Workflow,freshrelease:FreshreleaseIssue:2:10093,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:12.971+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12464,
freshrelease:FreshreleaseIssueChangelogItems:2:33522:Workflow,freshrelease:FreshreleaseIssue:2:10099,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:12.997+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12470,
freshrelease:FreshreleaseIssueChangelogItems:2:33523:Workflow,freshrelease:FreshreleaseIssue:2:10094,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.026+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12465,
freshrelease:FreshreleaseIssueChangelogItems:2:33524:Workflow,freshrelease:FreshreleaseIssue:2:10098,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.053+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12469,
freshrelease:FreshreleaseIssueChangelogItems:2:33525:Workflow,freshrelease:FreshreleaseIssue:2:10092,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.079+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
freshrelease:FreshreleaseIssueChangelogItems:2:33526:Workflow,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.105+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
freshrelease:FreshreleaseIssueChangelogItems:2:33527:Workflow,freshrelease:FreshreleaseIssue:2:10095,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.132+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12466,
freshrelease:FreshreleaseIssueChangelogItems:2:33529:Workflow,freshrelease:FreshreleaseIssue:2:10097,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.192+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12468,
freshrelease:FreshreleaseIssueChangelogItems:2:33552:Workflow,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.815+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:33553:Workflow,freshrelease:FreshreleaseIssue:2:10068,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.842+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
freshrelease:FreshreleaseIssueChangelogItems:2:33554:Workflow,freshrelease:FreshreleaseIssue:2:10087,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.868+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
freshrelease:FreshreleaseIssueChangelogItems:2:33555:Workflow,freshrelease:FreshreleaseIssue:2:10078,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.895+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
freshrelease:FreshreleaseIssueChangelogItems:2:33556:Workflow,freshrelease:FreshreleaseIssue:2:10096,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:13.922+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
freshrelease:FreshreleaseIssueChangelogItems:2:33560:Workflow,freshrelease:FreshreleaseIssue:2:10086,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:14.030+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
freshrelease:FreshreleaseIssueChangelogItems:2:33561:Workflow,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:14.059+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:33568:Workflow,freshrelease:FreshreleaseIssue:2:10081,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:14.251+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12454,
freshrelease:FreshreleaseIssueChangelogItems:2:33583:Workflow,freshrelease:FreshreleaseIssue:2:10082,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:14.657+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
freshrelease:FreshreleaseIssueChangelogItems:2:33643:Workflow,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:16.301+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:33711:Workflow,freshrelease:FreshreleaseIssue:2:10090,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:18.170+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
freshrelease:FreshreleaseIssueChangelogItems:2:33772:Workflow,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:19.835+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:33795:Workflow,freshrelease:FreshreleaseIssue:2:10066,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:20.456+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
freshrelease:FreshreleaseIssueChangelogItems:2:33861:Workflow,freshrelease:FreshreleaseIssue:2:10071,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,EE Workflow v0.3,Software Simplified Workflow for Project EE,,,2020-11-09T08:52:22.258+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12448,
freshrelease:FreshreleaseIssueChangelogItems:2:35059:status,freshrelease:FreshreleaseIssue:2:10068,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:00.248+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
freshrelease:FreshreleaseIssueChangelogItems:2:35068:status,freshrelease:FreshreleaseIssue:2:10066,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:01.715+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
freshrelease:FreshreleaseIssueChangelogItems:2:35071:status,freshrelease:FreshreleaseIssue:2:10067,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:02.257+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12445,
freshrelease:FreshreleaseIssueChangelogItems:2:35073:status,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:02.579+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:35075:status,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:02.920+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:35078:status,freshrelease:FreshreleaseIssue:2:10079,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:03.405+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
freshrelease:FreshreleaseIssueChangelogItems:2:35084:status,freshrelease:FreshreleaseIssue:2:10071,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:04.395+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12448,
freshrelease:FreshreleaseIssueChangelogItems:2:35085:status,freshrelease:FreshreleaseIssue:2:10072,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:04.546+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12449,
freshrelease:FreshreleaseIssueChangelogItems:2:35087:status,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:04.856+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:35089:status,freshrelease:FreshreleaseIssue:2:10078,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:05.191+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
freshrelease:FreshreleaseIssueChangelogItems:2:35090:status,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:05.342+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:35091:status,freshrelease:FreshreleaseIssue:2:10070,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:05.504+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
freshrelease:FreshreleaseIssueChangelogItems:2:35105:status,freshrelease:FreshreleaseIssue:2:10089,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:07.931+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12460,
freshrelease:FreshreleaseIssueChangelogItems:2:35107:status,freshrelease:FreshreleaseIssue:2:10087,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:08.243+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
freshrelease:FreshreleaseIssueChangelogItems:2:35109:status,freshrelease:FreshreleaseIssue:2:10081,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:08.611+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12454,
freshrelease:FreshreleaseIssueChangelogItems:2:35114:status,freshrelease:FreshreleaseIssue:2:10096,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:09.436+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
freshrelease:FreshreleaseIssueChangelogItems:2:35115:status,freshrelease:FreshreleaseIssue:2:10093,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:09.596+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12464,
freshrelease:FreshreleaseIssueChangelogItems:2:35116:status,freshrelease:FreshreleaseIssue:2:10094,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:09.775+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12465,
freshrelease:FreshreleaseIssueChangelogItems:2:35118:status,freshrelease:FreshreleaseIssue:2:10099,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:10.084+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12470,
freshrelease:FreshreleaseIssueChangelogItems:2:35122:status,freshrelease:FreshreleaseIssue:2:10098,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:10.712+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12469,
freshrelease:FreshreleaseIssueChangelogItems:2:35123:status,freshrelease:FreshreleaseIssue:2:10091,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:10.893+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
freshrelease:FreshreleaseIssueChangelogItems:2:35125:status,freshrelease:FreshreleaseIssue:2:10090,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Resolved,Closed,DONE,DONE,2020-11-10T01:43:11.228+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
freshrelease:FreshreleaseIssueChangelogItems:2:35316:issuetype,freshrelease:FreshreleaseIssue:2:10079,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,issuetype,Technical-Debt,Task,,,2020-11-10T02:11:30.721+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
freshrelease:FreshreleaseIssueChangelogItems:2:35317:issuetype,freshrelease:FreshreleaseIssue:2:10078,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,issuetype,Technical-Debt,Task,,,2020-11-10T02:11:30.827+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
freshrelease:FreshreleaseIssueChangelogItems:2:35318:issuetype,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,issuetype,Technical-Debt,Task,,,2020-11-10T02:11:30.934+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:35319:issuetype,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,issuetype,Technical-Debt,Task,,,2020-11-10T02:11:31.036+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:35320:issuetype,freshrelease:FreshreleaseIssue:2:10072,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,issuetype,Technical-Debt,Task,,,2020-11-10T02:11:31.144+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12449,
freshrelease:FreshreleaseIssueChangelogItems:2:35321:issuetype,freshrelease:FreshreleaseIssue:2:10071,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,issuetype,Technical-Debt,Task,,,2020-11-10T02:11:31.265+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12448,
freshrelease:FreshreleaseIssueChangelogItems:2:35322:issuetype,freshrelease:FreshreleaseIssue:2:10070,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,issuetype,Technical-Debt,Task,,,2020-11-10T02:11:31.366+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
freshrelease:FreshreleaseIssueChangelogItems:2:35323:issuetype,freshrelease:FreshreleaseIssue:2:10067,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,issuetype,Technical-Debt,Task,,,2020-11-10T02:11:31.537+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12445,
freshrelease:FreshreleaseIssueChangelogItems:2:86125:status,freshrelease:FreshreleaseIssue:2:10079,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Closed,已完成,DONE,,2021-03-28T08:05:54.428+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
freshrelease:FreshreleaseIssueChangelogItems:2:86125:Workflow,freshrelease:FreshreleaseIssue:2:10079,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,Software Simplified Workflow for Project EE-story,,,2021-03-28T08:05:54.428+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
freshrelease:FreshreleaseIssueChangelogItems:2:86126:status,freshrelease:FreshreleaseIssue:2:10072,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Closed,已完成,DONE,,2021-03-28T08:05:54.475+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12449,
freshrelease:FreshreleaseIssueChangelogItems:2:86126:Workflow,freshrelease:FreshreleaseIssue:2:10072,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,Software Simplified Workflow for Project EE-story,,,2021-03-28T08:05:54.475+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12449,
freshrelease:FreshreleaseIssueChangelogItems:2:86128:status,freshrelease:FreshreleaseIssue:2:10070,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Closed,已完成,DONE,,2021-03-28T08:05:54.578+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
freshrelease:FreshreleaseIssueChangelogItems:2:86128:Workflow,freshrelease:FreshreleaseIssue:2:10070,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,Software Simplified Workflow for Project EE-story,,,2021-03-28T08:05:54.578+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
freshrelease:FreshreleaseIssueChangelogItems:2:86129:status,freshrelease:FreshreleaseIssue:2:10067,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Closed,已完成,DONE,,2021-03-28T08:05:54.624+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12445,
freshrelease:FreshreleaseIssueChangelogItems:2:86129:Workflow,freshrelease:FreshreleaseIssue:2:10067,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,Software Simplified Workflow for Project EE-story,,,2021-03-28T08:05:54.624+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12445,
freshrelease:FreshreleaseIssueChangelogItems:2:86135:status,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Closed,已完成,DONE,,2021-03-28T08:05:55.017+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:86135:Workflow,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,Software Simplified Workflow for Project EE-story,,,2021-03-28T08:05:55.017+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:86136:status,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Closed,已完成,DONE,,2021-03-28T08:05:55.063+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:86136:Workflow,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,Software Simplified Workflow for Project EE-story,,,2021-03-28T08:05:55.063+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:86138:status,freshrelease:FreshreleaseIssue:2:10092,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Closed,已完成,DONE,,2021-03-28T08:05:55.162+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
freshrelease:FreshreleaseIssueChangelogItems:2:86138:Workflow,freshrelease:FreshreleaseIssue:2:10092,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,Software Simplified Workflow for Project EE-subtask,,,2021-03-28T08:05:55.162+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
freshrelease:FreshreleaseIssueChangelogItems:2:86139:status,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Closed,已完成,DONE,,2021-03-28T08:05:55.210+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
freshrelease:FreshreleaseIssueChangelogItems:2:86139:Workflow,freshrelease:FreshreleaseIssue:2:10088,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,Software Simplified Workflow for Project EE-subtask,,,2021-03-28T08:05:55.210+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
freshrelease:FreshreleaseIssueChangelogItems:2:86140:status,freshrelease:FreshreleaseIssue:2:10095,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Closed,已完成,DONE,,2021-03-28T08:05:55.255+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12466,
freshrelease:FreshreleaseIssueChangelogItems:2:86140:Workflow,freshrelease:FreshreleaseIssue:2:10095,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,Software Simplified Workflow for Project EE-subtask,,,2021-03-28T08:05:55.255+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12466,
freshrelease:FreshreleaseIssueChangelogItems:2:86142:status,freshrelease:FreshreleaseIssue:2:10097,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Closed,已完成,DONE,,2021-03-28T08:05:55.354+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12468,
